"row_id","QuestionId","QuestionText","MC_Answer","StudentExplanation","Category","Misconception"
"3404","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know this because there are 9 altogether so that is the denominator and 3 aren't so 3 is the numinator","False_Misconception","Incomplete Calculation"
"3405","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know this because there are 9 pieces altogether and three of them aren't shaded","False_Misconception","Incomplete Calculation"
"3406","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know this because there are 9 triangles and 3 are not shaded.","False_Misconception","Incomplete Calculation"
"3407","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know this because there are 9 triangles in the big triangle in total and 3 of them are shaded. that means that 3/9 of the shape is shaded. this could also be simplified to 1/3 because 3x3= 9.","False_Neither","Unclassified Error"
"3408","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know this because there are 9 triangles in the triangle and 3 of them are not shaded","False_Misconception","Incomplete Calculation"
"3409","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know this because there are none triangles in the triangle and three of them are blank","False_Misconception","Incomplete Calculation"
"3410","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know this because there is 9 parts and 3 aren't so it would be 3/9","False_Misconception","Incomplete Calculation"
"3411","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know this because there's 9 triangle in total and 6 of them are shared in so if 6 are shared the  3 other ones isn't shaded so the fraction is 3/9","False_Misconception","Incomplete Calculation"
"3412","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I know thus because I counted all the triangles and there are 9 all together, and then I found out that 3 were not shaded, so I knew it was 3 /9.","False_Misconception","Incomplete Calculation"
"3413","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I looked and worked it out","False_Neither","Unclassified Error"
"3414","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I looked at the shapes that are not shaded and counted the other triangles and there was 9","False_Neither","Unclassified Error"
"3415","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I noticed there was nine triangles all together and the only ones that were not shaded were three","False_Misconception","Incomplete Calculation"
"3416","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I noticed there were nine triangles all together and the only ones that were not shaded were three.","False_Misconception","Incomplete Calculation"
"3417","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I saw that there is 3 unshaded and 9 altogether so its clear that its 3 over 9","False_Misconception","Incomplete Calculation"
"3418","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I saw the shaded and what was not shaded","False_Neither","Unclassified Error"
"3419","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I saw what there is 3 unshaded andd 9m altogether so It's claer tath its 3 over 9.","False_Misconception","Incomplete Calculation"
"3420","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I started with the three and then the rest.","False_Neither","Unclassified Error"
"3421","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I thimk this because, there are 3 not shaded and 9 which are shade. And the simplest way to remember this is, 3+9=9, because you can't simplify it any lower.","False_Neither","Unclassified Error"
"3422","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think 3 nineths is the answer because I counted how many squares are white and I also count the blue triangles.","False_Misconception","Incomplete Calculation"
"3423","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think 3/9 because the total of all the triangles are 9 and there are 3 not shaded","False_Misconception","Incomplete Calculation"
"3424","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think 3/9 because the total of all the triangles is 9 and there are 3 not shaded.","False_Misconception","Incomplete Calculation"
"3425","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think B because 3 triangles are not shaded out of 9 altogether","False_Misconception","Incomplete Calculation"
"3426","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think D  because i counted all the sides in the shape  that are not shaded that equals 9 then that was my denominator of my fraction and there are 3 shapes that  are not shaded so the number 3 is my numerator .","False_Misconception","Incomplete Calculation"
"3427","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think D because if you counted how many little triangles are in the big triangle which would be 9 then you see how few aren’t shaded.","False_Neither","Unclassified Error"
"3428","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think D because if you counted how many little triangles are in the big triangle which would be 9 then you see how many aren’t shaded it would be 3 out of nine triangles","False_Misconception","Incomplete Calculation"
"3429","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think D because there are 3 out of 9 not shaded","False_Misconception","Incomplete Calculation"
"3430","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think D because there are 9 squares in total and 3 of them are not shaded what gave me 3/9","False_Misconception","Incomplete Calculation"
"3431","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{3}{9} \)","I think D because there are 9 triangles and 3 aren't shaded.","False_Misconception","Incomplete Calculation"
